X	Y	eta_m
3075.000000	1175.000000	2.677786
3075.000000	1225.000000	3.087997
3075.000000	1275.000000	3.507146
3075.000000	1325.000000	3.599032
3075.000000	1375.000000	3.370810
3075.000000	1425.000000	2.807106
3075.000000	1475.000000	2.538168
3075.000000	1525.000000	2.357725
3075.000000	1575.000000	2.227420
3075.000000	1625.000000	2.303158
3075.000000	1675.000000	2.503929
3075.000000	1725.000000	2.845224
3075.000000	1775.000000	3.128604
3075.000000	1825.000000	3.928556
3075.000000	1875.000000	5.000000
3075.000000	1925.000000	6.084101
3075.000000	1975.000000	6.286891
3125.000000	-1975.000000	16.626222
3125.000000	-1925.000000	15.401529
3125.000000	-1875.000000	12.372329
3125.000000	-1825.000000	10.782634
3125.000000	-1775.000000	9.203139
3125.000000	-1725.000000	6.735384
3125.000000	-1675.000000	5.000000
3125.000000	-1625.000000	2.237389
3125.000000	-1575.000000	1.724107
3125.000000	-1525.000000	1.795769
3125.000000	-1475.000000	2.233170
3125.000000	-1425.000000	2.945002
3125.000000	-1375.000000	5.000000
3125.000000	-1325.000000	6.578267
3125.000000	-1275.000000	8.252009
3125.000000	-1225.000000	9.232573
3125.000000	-1175.000000	9.722103
3125.000000	-1125.000000	9.999898
3125.000000	-1075.000000	10.178159
3125.000000	-1025.000000	10.284270
3125.000000	-975.000000	10.289693
3125.000000	-925.000000	10.181747
3125.000000	-875.000000	10.015245
3125.000000	-825.000000	9.709343
3125.000000	-775.000000	9.348334
3125.000000	-725.000000	8.761816
3125.000000	-675.000000	8.013255
3125.000000	-625.000000	6.688647
3125.000000	-575.000000	5.233402
3125.000000	-525.000000	3.714150
3125.000000	-475.000000	2.949993
3125.000000	-425.000000	2.362888
3125.000000	-375.000000	2.050743
3125.000000	-325.000000	1.818200
3125.000000	-275.000000	1.698592
3125.000000	-225.000000	1.662338
3125.000000	-175.000000	1.658894
3125.000000	-125.000000	1.721272
3125.000000	-75.000000	1.794655
3125.000000	-25.000000	1.893802
3125.000000	25.000000	1.967175
3125.000000	75.000000	2.042574
3125.000000	125.000000	2.067814
3125.000000	175.000000	2.070312
3125.000000	225.000000	2.006351
3125.000000	275.000000	1.918106
3125.000000	325.000000	1.738820
3125.000000	375.000000	1.509985
3125.000000	425.000000	1.231298
3125.000000	475.000000	0.958640
3125.000000	525.000000	0.681514
3125.000000	575.000000	0.456760
3125.000000	625.000000	0.251928
3125.000000	675.000000	0.135513
3125.000000	725.000000	0.067150
3125.000000	775.000000	0.091379
3125.000000	825.000000	0.158725
3125.000000	875.000000	0.348677
3125.000000	925.000000	0.689831
3125.000000	975.000000	1.181234
3125.000000	1025.000000	1.495053
3125.000000	1075.000000	1.720253
3125.000000	1125.000000	1.722406
3125.000000	1175.000000	1.704862
3125.000000	1225.000000	1.606842
3125.000000	1275.000000	1.431785
3125.000000	1325.000000	1.012529
3125.000000	1375.000000	0.705807
3125.000000	1425.000000	0.411416
3125.000000	1475.000000	0.382169
3125.000000	1525.000000	0.400462
3125.000000	1575.000000	0.486018
3125.000000	1625.000000	0.651819
3125.000000	1675.000000	1.027108
3125.000000	1725.000000	1.614280
3125.000000	1775.000000	2.362516
3125.000000	1825.000000	3.501204
3125.000000	1875.000000	5.000000
3125.000000	1925.000000	6.067311
3125.000000	1975.000000	6.356348
3175.000000	-1975.000000	17.457338
3175.000000	-1925.000000	16.728701
3175.000000	-1875.000000	15.000000
3175.000000	-1825.000000	11.619474
3175.000000	-1775.000000	10.136082
3175.000000	-1725.000000	8.121813
3175.000000	-1675.000000	6.028845
3175.000000	-1625.000000	3.541269
3175.000000	-1575.000000	2.443669
3175.000000	-1525.000000	2.073313
3175.000000	-1475.000000	2.274823
3175.000000	-1425.000000	2.669657
3175.000000	-1375.000000	3.732383
3175.000000	-1325.000000	5.439472
3175.000000	-1275.000000	7.321097
3175.000000	-1225.000000	8.583582
3175.000000	-1175.000000	9.443292
3175.000000	-1125.000000	9.921042
3175.000000	-1075.000000	10.238793
3175.000000	-1025.000000	10.418035
3175.000000	-975.000000	10.512020
3175.000000	-925.000000	10.386432
3175.000000	-875.000000	10.192276
3175.000000	-825.000000	9.868992
3175.000000	-775.000000	9.464409
3175.000000	-725.000000	8.836664
3175.000000	-675.000000	7.960195
3175.000000	-625.000000	6.849214
3175.000000	-575.000000	5.071767
3175.000000	-525.000000	3.647248
3175.000000	-475.000000	2.509641
3175.000000	-425.000000	1.916971
3175.000000	-375.000000	1.425828
3175.000000	-325.000000	1.163030
3175.000000	-275.000000	0.934207
3175.000000	-225.000000	0.847544
3175.000000	-175.000000	0.786853
3175.000000	-125.000000	0.786886
3175.000000	-75.000000	0.835414
3175.000000	-25.000000	0.882882
3175.000000	25.000000	0.963280
3175.000000	75.000000	1.010550
3175.000000	125.000000	1.064310
3175.000000	175.000000	1.075327
3175.000000	225.000000	1.045526
3175.000000	275.000000	0.992027
3175.000000	325.000000	0.916611
3175.000000	375.000000	0.834913
3175.000000	425.000000	0.741213
3175.000000	475.000000	0.674921
3175.000000	525.000000	0.597763
3175.000000	575.000000	0.546735
3175.000000	625.000000	0.503734
3175.000000	675.000000	0.554805
3175.000000	725.000000	0.635228
3175.000000	775.000000	0.789875
3175.000000	825.000000	1.021486
3175.000000	875.000000	1.340689
3175.000000	925.000000	1.461528
3175.000000	975.000000	1.469126
3175.000000	1025.000000	1.297439
3175.000000	1075.000000	1.054972
3175.000000	1125.000000	0.777014
3175.000000	1175.000000	0.502802
3175.000000	1225.000000	0.049073
3175.000000	1275.000000	-0.490887
3175.000000	1325.000000	-0.937695
3175.000000	1375.000000	-1.160206
3175.000000	1425.000000	-1.338062
3175.000000	1475.000000	-1.288364
3175.000000	1525.000000	-1.110891
3175.000000	1575.000000	-0.731698
3175.000000	1625.000000	-0.329847
3175.000000	1675.000000	0.125478
3175.000000	1725.000000	0.733242
3175.000000	1775.000000	1.587615
3175.000000	1825.000000	2.809916
3175.000000	1875.000000	3.894904
3175.000000	1925.000000	5.300564
3175.000000	1975.000000	5.606441
3225.000000	-1975.000000	17.166292
3225.000000	-1925.000000	16.678554
3225.000000	-1875.000000	15.000000
3225.000000	-1825.000000	12.258288
3225.000000	-1775.000000	10.542572
3225.000000	-1725.000000	9.018730
3225.000000	-1675.000000	7.801063
3225.000000	-1625.000000	5.837028
3225.000000	-1575.000000	3.599018
3225.000000	-1525.000000	2.555634
3225.000000	-1475.000000	2.212803
3225.000000	-1425.000000	2.263891
3225.000000	-1375.000000	2.724394
3225.000000	-1325.000000	3.600903
3225.000000	-1275.000000	5.207227
3225.000000	-1225.000000	6.914725
3225.000000	-1175.000000	8.175449
3225.000000	-1125.000000	8.945564
3225.000000	-1075.000000	9.450002
3225.000000	-1025.000000	9.763111
3225.000000	-975.000000	9.937269
3225.000000	-925.000000	9.891575
3225.000000	-875.000000	9.780863
3225.000000	-825.000000	9.421004
3225.000000	-775.000000	9.009341
3225.000000	-725.000000	8.254962
3225.000000	-675.000000	7.434629
3225.000000	-625.000000	5.980328
3225.000000	-575.000000	5.000000
3225.000000	-525.000000	2.945051
3225.000000	-475.000000	2.165890
3225.000000	-425.000000	1.451376
3225.000000	-375.000000	1.093103
3225.000000	-325.000000	0.793493
3225.000000	-275.000000	0.640805
3225.000000	-225.000000	0.540019
3225.000000	-175.000000	0.514306
3225.000000	-125.000000	0.525294
3225.000000	-75.000000	0.579872
3225.000000	-25.000000	0.672970
3225.000000	25.000000	0.755539
3225.000000	75.000000	0.863349
3225.000000	125.000000	0.948243
3225.000000	175.000000	1.047864
3225.000000	225.000000	1.102055
3225.000000	275.000000	1.174917
3225.000000	325.000000	1.205882
3225.000000	375.000000	1.272168
3225.000000	425.000000	1.274938
3225.000000	475.000000	1.310358
3225.000000	525.000000	1.310023
3225.000000	575.000000	1.357636
3225.000000	625.000000	1.406319
3225.000000	675.000000	1.539769
3225.000000	725.000000	1.629265
3225.000000	775.000000	1.698724
3225.000000	825.000000	1.652935
3225.000000	875.000000	1.578430
3225.000000	925.000000	1.270171
3225.000000	975.000000	0.917826
3225.000000	1025.000000	0.534869
3225.000000	1075.000000	0.150690
3225.000000	1125.000000	-0.425152
3225.000000	1175.000000	-1.143885
3225.000000	1225.000000	-2.030291
3225.000000	1275.000000	-2.884024
3225.000000	1325.000000	-3.694665
3225.000000	1375.000000	-3.963835
3225.000000	1425.000000	-4.110889
3225.000000	1475.000000	-3.727107
3225.000000	1525.000000	-3.137075
3225.000000	1575.000000	-2.182602
3225.000000	1625.000000	-1.329637
3225.000000	1675.000000	-0.538413
3225.000000	1725.000000	0.121269
3225.000000	1775.000000	0.860735
3225.000000	1825.000000	1.877088
3225.000000	1875.000000	2.776251
3225.000000	1925.000000	3.774088
3225.000000	1975.000000	3.994281
3275.000000	-1975.000000	15.933683
3275.000000	-1925.000000	15.592897
3275.000000	-1875.000000	14.291073
3275.000000	-1825.000000	12.502405
3275.000000	-1775.000000	10.808570
3275.000000	-1725.000000	9.663414
3275.000000	-1675.000000	9.053102
3275.000000	-1625.000000	7.887139
3275.000000	-1575.000000	6.334565
3275.000000	-1525.000000	5.000000
3275.000000	-1475.000000	3.251159
3275.000000	-1425.000000	2.856706
3275.000000	-1375.000000	2.874149
3275.000000	-1325.000000	2.988021
3275.000000	-1275.000000	3.587955
3275.000000	-1225.000000	5.000000
3275.000000	-1175.000000	5.910625
3275.000000	-1125.000000	6.782081
3275.000000	-1075.000000	7.471557
3275.000000	-1025.000000	7.617436
3275.000000	-975.000000	7.877979
3275.000000	-925.000000	7.928262
3275.000000	-875.000000	8.086215
3275.000000	-825.000000	7.847237
3275.000000	-775.000000	7.553112
3275.000000	-725.000000	7.013704
3275.000000	-675.000000	6.127544
3275.000000	-625.000000	5.044050
3275.000000	-575.000000	3.703666
3275.000000	-525.000000	2.870905
3275.000000	-475.000000	1.998967
3275.000000	-425.000000	1.511339
3275.000000	-375.000000	1.004712
3275.000000	-325.000000	0.743664
3275.000000	-275.000000	0.483523
3275.000000	-225.000000	0.387272
3275.000000	-175.000000	0.306106
3275.000000	-125.000000	0.309513
3275.000000	-75.000000	0.356092
3275.000000	-25.000000	0.461097
3275.000000	25.000000	0.614708
3275.000000	75.000000	0.786229
3275.000000	125.000000	0.978653
3275.000000	175.000000	1.174880
3275.000000	225.000000	1.371965
3275.000000	275.000000	1.553686
3275.000000	325.000000	1.709643
3275.000000	375.000000	1.863409
3275.000000	425.000000	1.976677
3275.000000	475.000000	2.092751
3275.000000	525.000000	2.149726
3275.000000	575.000000	2.228209
3275.000000	625.000000	2.214476
3275.000000	675.000000	2.193484
3275.000000	725.000000	2.037948
3275.000000	775.000000	1.823683
3275.000000	825.000000	1.447437
3275.000000	875.000000	1.043499
3275.000000	925.000000	0.584813
3275.000000	975.000000	0.136903
3275.000000	1025.000000	-0.497771
3275.000000	1075.000000	-1.334465
3275.000000	1125.000000	-2.463835
3275.000000	1175.000000	-3.854355
3275.000000	1225.000000	-5.000000
3275.000000	1275.000000	-5.000000
3275.000000	1325.000000	-7.018417
3275.000000	1375.000000	-7.149837
3275.000000	1425.000000	-7.133745
3275.000000	1475.000000	-6.712128
3275.000000	1525.000000	-5.000000
3275.000000	1575.000000	-4.024656
3275.000000	1625.000000	-2.457065
3275.000000	1675.000000	-1.252273
3275.000000	1725.000000	-0.402187
3275.000000	1775.000000	0.222878
3275.000000	1825.000000	0.923194
3275.000000	1875.000000	1.531018
3275.000000	1925.000000	2.180328
3275.000000	1975.000000	2.343116
3325.000000	-1975.000000	13.214849
3325.000000	-1925.000000	13.134503
3325.000000	-1875.000000	12.775635
3325.000000	-1825.000000	12.011263
3325.000000	-1775.000000	10.918320
3325.000000	-1725.000000	10.081514
3325.000000	-1675.000000	9.607040
3325.000000	-1625.000000	8.969290
3325.000000	-1575.000000	8.051469
3325.000000	-1525.000000	6.680236
3325.000000	-1475.000000	5.098050
3325.000000	-1425.000000	5.000000
3325.000000	-1375.000000	3.561414
3325.000000	-1325.000000	3.138099
3325.000000	-1275.000000	2.881792
3325.000000	-1225.000000	2.899763
3325.000000	-1175.000000	3.142074
3325.000000	-1125.000000	5.000000
3325.000000	-1075.000000	5.000000
3325.000000	-1025.000000	5.000000
3325.000000	-975.000000	5.000000
3325.000000	-925.000000	5.000000
3325.000000	-875.000000	5.000000
3325.000000	-825.000000	5.000000
3325.000000	-775.000000	5.000000
3325.000000	-725.000000	5.000000
3325.000000	-675.000000	3.405951
3325.000000	-625.000000	2.927416
3325.000000	-575.000000	2.630207
3325.000000	-525.000000	2.156217
3325.000000	-475.000000	1.870260
3325.000000	-425.000000	1.499697
3325.000000	-375.000000	1.302903
3325.000000	-325.000000	1.057000
3325.000000	-275.000000	0.929580
3325.000000	-225.000000	0.779430
3325.000000	-175.000000	0.708927
3325.000000	-125.000000	0.672686
3325.000000	-75.000000	0.686804
3325.000000	-25.000000	0.727969
3325.000000	25.000000	0.818119
3325.000000	75.000000	0.957860
3325.000000	125.000000	1.111598
3325.000000	175.000000	1.296335
3325.000000	225.000000	1.484103
3325.000000	275.000000	1.714193
3325.000000	325.000000	1.940173
3325.000000	375.000000	2.242014
3325.000000	425.000000	2.435736
3325.000000	475.000000	2.610623
3325.000000	525.000000	2.620949
3325.000000	575.000000	2.602375
3325.000000	625.000000	2.379166
3325.000000	675.000000	2.128809
3325.000000	725.000000	1.748353
3325.000000	775.000000	1.291977
3325.000000	825.000000	0.752624
3325.000000	875.000000	0.244972
3325.000000	925.000000	-0.406171
3325.000000	975.000000	-1.224578
3325.000000	1025.000000	-2.401578
3325.000000	1075.000000	-3.938164
3325.000000	1125.000000	-5.000000
3325.000000	1175.000000	-7.077091
3325.000000	1225.000000	-7.870104
3325.000000	1275.000000	-8.314202
3325.000000	1325.000000	-8.591532
3325.000000	1375.000000	-8.610760
3325.000000	1425.000000	-8.548126
3325.000000	1475.000000	-8.192930
3325.000000	1525.000000	-7.433594
3325.000000	1575.000000	-5.000000
3325.000000	1625.000000	-3.660472
3325.000000	1675.000000	-2.004203
3325.000000	1725.000000	-1.010810
3325.000000	1775.000000	-0.350519
3325.000000	1825.000000	0.114175
3325.000000	1875.000000	0.451000
3325.000000	1925.000000	0.811913
3325.000000	1975.000000	0.930329
3375.000000	-1975.000000	11.364324
3375.000000	-1925.000000	11.382939
3375.000000	-1875.000000	11.478461
3375.000000	-1825.000000	11.276707
3375.000000	-1775.000000	10.928509
3375.000000	-1725.000000	10.374060
3375.000000	-1675.000000	10.018020
3375.000000	-1625.000000	9.600349
3375.000000	-1575.000000	9.214002
3375.000000	-1525.000000	8.534016
3375.000000	-1475.000000	7.698837
3375.000000	-1425.000000	6.620666
3375.000000	-1375.000000	5.501446
3375.000000	-1325.000000	5.000000
3375.000000	-1275.000000	3.335077
3375.000000	-1225.000000	2.556686
3375.000000	-1175.000000	2.202810
3375.000000	-1125.000000	1.884598
3375.000000	-1075.000000	1.729848
3375.000000	-1025.000000	1.367097
3375.000000	-975.000000	1.124669
3375.000000	-925.000000	0.798380
3375.000000	-875.000000	0.738701
3375.000000	-825.000000	0.668759
3375.000000	-775.000000	0.645836
3375.000000	-725.000000	0.576189
3375.000000	-675.000000	0.517610
3375.000000	-625.000000	0.511306
3375.000000	-575.000000	0.456102
3375.000000	-525.000000	0.479699
3375.000000	-475.000000	0.429370
3375.000000	-425.000000	0.459139
3375.000000	-375.000000	0.437624
3375.000000	-325.000000	0.506231
3375.000000	-275.000000	0.534322
3375.000000	-225.000000	0.637488
3375.000000	-175.000000	0.699324
3375.000000	-125.000000	0.865750
3375.000000	-75.000000	1.029203
3375.000000	-25.000000	1.206275
3375.000000	25.000000	1.390345
3375.000000	75.000000	1.572470
3375.000000	125.000000	1.774186
3375.000000	175.000000	1.968651
3375.000000	225.000000	2.164572
3375.000000	275.000000	2.345782
3375.000000	325.000000	2.485909
3375.000000	375.000000	2.649618
3375.000000	425.000000	2.745028
3375.000000	475.000000	2.760041
3375.000000	525.000000	2.624447
3375.000000	575.000000	2.410776
3375.000000	625.000000	2.023652
3375.000000	675.000000	1.617172
3375.000000	725.000000	1.063885
3375.000000	775.000000	0.474061
3375.000000	825.000000	-0.232019
3375.000000	875.000000	-1.019471
3375.000000	925.000000	-2.071207
3375.000000	975.000000	-3.441086
3375.000000	1025.000000	-5.000000
3375.000000	1075.000000	-6.912785
3375.000000	1125.000000	-7.923969
3375.000000	1175.000000	-8.571774
3375.000000	1225.000000	-9.001426
3375.000000	1275.000000	-9.265127
3375.000000	1325.000000	-9.410740
3375.000000	1375.000000	-9.397606
3375.000000	1425.000000	-9.297987
3375.000000	1475.000000	-8.921089
3375.000000	1525.000000	-8.209525
3375.000000	1575.000000	-6.938658
3375.000000	1625.000000	-5.000000
3375.000000	1675.000000	-3.168191
3375.000000	1725.000000	-1.988838
3375.000000	1775.000000	-1.221566
3375.000000	1825.000000	-0.680804
3375.000000	1875.000000	-0.367598
3375.000000	1925.000000	-0.112251
3375.000000	1975.000000	-0.066229
3425.000000	-1975.000000	10.057653
3425.000000	-1925.000000	10.104020
3425.000000	-1875.000000	10.321116
3425.000000	-1825.000000	10.382332
3425.000000	-1775.000000	10.430497
3425.000000	-1725.000000	10.279280
3425.000000	-1675.000000	10.124781
3425.000000	-1625.000000	9.898825
3425.000000	-1575.000000	9.718724
3425.000000	-1525.000000	9.479153
3425.000000	-1475.000000	9.027995
3425.000000	-1425.000000	8.334095
3425.000000	-1375.000000	7.330868
3425.000000	-1325.000000	6.067506
3425.000000	-1275.000000	5.000000
3425.000000	-1225.000000	2.934063
3425.000000	-1175.000000	2.034881
3425.000000	-1125.000000	1.454430
3425.000000	-1075.000000	0.919605
3425.000000	-1025.000000	0.479693
3425.000000	-975.000000	0.083054
3425.000000	-925.000000	-0.278498
3425.000000	-875.000000	-0.656357
3425.000000	-825.000000	-1.034431
3425.000000	-775.000000	-1.281939
3425.000000	-725.000000	-1.423441
3425.000000	-675.000000	-1.438465
3425.000000	-625.000000	-1.414393
3425.000000	-575.000000	-1.305584
3425.000000	-525.000000	-1.183394
3425.000000	-475.000000	-1.012794
3425.000000	-425.000000	-0.866732
3425.000000	-375.000000	-0.667924
3425.000000	-325.000000	-0.500383
3425.000000	-275.000000	-0.298428
3425.000000	-225.000000	-0.142742
3425.000000	-175.000000	0.040005
3425.000000	-125.000000	0.227029
3425.000000	-75.000000	0.458031
3425.000000	-25.000000	0.677018
3425.000000	25.000000	0.940739
3425.000000	75.000000	1.210257
3425.000000	125.000000	1.484383
3425.000000	175.000000	1.771128
3425.000000	225.000000	2.019698
3425.000000	275.000000	2.256006
3425.000000	325.000000	2.378536
3425.000000	375.000000	2.458801
3425.000000	425.000000	2.392119
3425.000000	475.000000	2.264223
3425.000000	525.000000	1.947888
3425.000000	575.000000	1.578829
3425.000000	625.000000	1.070540
3425.000000	675.000000	0.558486
3425.000000	725.000000	-0.023143
3425.000000	775.000000	-0.681945
3425.000000	825.000000	-1.547616
3425.000000	875.000000	-2.656298
3425.000000	925.000000	-4.249279
3425.000000	975.000000	-5.000000
3425.000000	1025.000000	-7.368891
3425.000000	1075.000000	-8.225490
3425.000000	1125.000000	-8.862144
3425.000000	1175.000000	-9.276139
3425.000000	1225.000000	-9.571848
3425.000000	1275.000000	-9.770995
3425.000000	1325.000000	-9.873476
3425.000000	1375.000000	-9.822748
3425.000000	1425.000000	-9.664422
3425.000000	1475.000000	-9.250068
3425.000000	1525.000000	-8.641683
3425.000000	1575.000000	-7.742207
3425.000000	1625.000000	-6.787466
3425.000000	1675.000000	-5.000000
3425.000000	1725.000000	-4.277334
3425.000000	1775.000000	-3.281140
3425.000000	1825.000000	-2.611922
3425.000000	1875.000000	-2.199805
3425.000000	1925.000000	-1.894126
3425.000000	1975.000000	-1.845985
3475.000000	-1975.000000	8.837904
3475.000000	-1925.000000	8.880141
3475.000000	-1875.000000	9.229517
3475.000000	-1825.000000	9.375128
3475.000000	-1775.000000	9.707263
3475.000000	-1725.000000	9.812295
3475.000000	-1675.000000	9.966714
3475.000000	-1625.000000	9.965897
3475.000000	-1575.000000	9.949068
3475.000000	-1525.000000	9.902964
3475.000000	-1475.000000	9.756695
3475.000000	-1425.000000	9.422869
3475.000000	-1375.000000	8.824087
3475.000000	-1325.000000	7.908612
3475.000000	-1275.000000	6.412789
3475.000000	-1225.000000	5.000000
3475.000000	-1175.000000	2.727835
3475.000000	-1125.000000	1.636512
3475.000000	-1075.000000	0.870990
3475.000000	-1025.000000	0.202552
3475.000000	-975.000000	-0.332161
3475.000000	-925.000000	-1.074295
3475.000000	-875.000000	-1.787305
3475.000000	-825.000000	-2.625747
3475.000000	-775.000000	-3.220911
3475.000000	-725.000000	-3.735508
3475.000000	-675.000000	-3.997545
3475.000000	-625.000000	-4.015158
3475.000000	-575.000000	-3.857076
3475.000000	-525.000000	-3.527093
3475.000000	-475.000000	-3.144473
3475.000000	-425.000000	-2.714980
3475.000000	-375.000000	-2.302022
3475.000000	-325.000000	-1.882187
3475.000000	-275.000000	-1.507304
3475.000000	-225.000000	-1.152826
3475.000000	-175.000000	-0.847423
3475.000000	-125.000000	-0.534728
3475.000000	-75.000000	-0.267678
3475.000000	-25.000000	-0.037926
3475.000000	25.000000	0.186029
3475.000000	75.000000	0.412832
3475.000000	125.000000	0.634609
3475.000000	175.000000	0.858958
3475.000000	225.000000	1.058237
3475.000000	275.000000	1.203723
3475.000000	325.000000	1.279791
3475.000000	375.000000	1.271551
3475.000000	425.000000	1.171122
3475.000000	475.000000	0.998977
3475.000000	525.000000	0.723405
3475.000000	575.000000	0.395306
3475.000000	625.000000	0.019930
3475.000000	675.000000	-0.399116
3475.000000	725.000000	-0.977746
3475.000000	775.000000	-1.712375
3475.000000	825.000000	-2.751840
3475.000000	875.000000	-4.082416
3475.000000	925.000000	-5.000000
3475.000000	975.000000	-7.135807
3475.000000	1025.000000	-8.071612
3475.000000	1075.000000	-8.710118
3475.000000	1125.000000	-9.206547
3475.000000	1175.000000	-9.546241
3475.000000	1225.000000	-9.809887
3475.000000	1275.000000	-9.983727
3475.000000	1325.000000	-10.061800
3475.000000	1375.000000	-9.997685
3475.000000	1425.000000	-9.813130
3475.000000	1475.000000	-9.469868
3475.000000	1525.000000	-9.082717
3475.000000	1575.000000	-8.647812
3475.000000	1625.000000	-8.295481
3475.000000	1675.000000	-7.885759
3475.000000	1725.000000	-7.542671
3475.000000	1775.000000	-7.127783
3475.000000	1825.000000	-5.000000
3475.000000	1875.000000	-5.000000
3475.000000	1925.000000	-5.000000
3475.000000	1975.000000	-5.000000
3525.000000	-1975.000000	6.649084
3525.000000	-1925.000000	6.756213
3525.000000	-1875.000000	7.411630
3525.000000	-1825.000000	7.856945
3525.000000	-1775.000000	8.493931
3525.000000	-1725.000000	8.946447
3525.000000	-1675.000000	9.395734
3525.000000	-1625.000000	9.729460
3525.000000	-1575.000000	9.906990
3525.000000	-1525.000000	9.994146
3525.000000	-1475.000000	9.988520
3525.000000	-1425.000000	9.895839
3525.000000	-1375.000000	9.609301
3525.000000	-1325.000000	9.104050
3525.000000	-1275.000000	8.153078
3525.000000	-1225.000000	6.595702
3525.000000	-1175.000000	5.000000
3525.000000	-1125.000000	2.456925
3525.000000	-1075.000000	1.116193
3525.000000	-1025.000000	0.251638
3525.000000	-975.000000	-0.596354
3525.000000	-925.000000	-1.390301
3525.000000	-875.000000	-2.397745
3525.000000	-825.000000	-3.355359
3525.000000	-775.000000	-4.667078
3525.000000	-725.000000	-5.000000
3525.000000	-675.000000	-6.446139
3525.000000	-625.000000	-6.732737
3525.000000	-575.000000	-6.834931
3525.000000	-525.000000	-6.705537
3525.000000	-475.000000	-5.000000
3525.000000	-425.000000	-5.000000
3525.000000	-375.000000	-5.000000
3525.000000	-325.000000	-4.416142
3525.000000	-275.000000	-3.595677
3525.000000	-225.000000	-2.922688
3525.000000	-175.000000	-2.320185
3525.000000	-125.000000	-1.804620
3525.000000	-75.000000	-1.365926
3525.000000	-25.000000	-1.015097
3525.000000	25.000000	-0.700485
3525.000000	75.000000	-0.437955
3525.000000	125.000000	-0.228407
3525.000000	175.000000	-0.054563
3525.000000	225.000000	0.077325
3525.000000	275.000000	0.176133
3525.000000	325.000000	0.224142
3525.000000	375.000000	0.240860
3525.000000	425.000000	0.183966
3525.000000	475.000000	0.097279
3525.000000	525.000000	-0.089438
3525.000000	575.000000	-0.322818
3525.000000	625.000000	-0.672275
3525.000000	675.000000	-1.115559
3525.000000	725.000000	-1.754568
3525.000000	775.000000	-2.579789
3525.000000	825.000000	-3.719342
3525.000000	875.000000	-5.000000
3525.000000	925.000000	-6.566359
3525.000000	975.000000	-7.551004
3525.000000	1025.000000	-8.323113
3525.000000	1075.000000	-8.878337
3525.000000	1125.000000	-9.321004
3525.000000	1175.000000	-9.625455
3525.000000	1225.000000	-9.824022
3525.000000	1275.000000	-9.915142
3525.000000	1325.000000	-9.968925
3525.000000	1375.000000	-9.917247
3525.000000	1425.000000	-9.825430
3525.000000	1475.000000	-9.664765
3525.000000	1525.000000	-9.566150
3525.000000	1575.000000	-9.454857
3525.000000	1625.000000	-9.433176
3525.000000	1675.000000	-9.344860
3525.000000	1725.000000	-9.293528
3525.000000	1775.000000	-9.158490
3525.000000	1825.000000	-9.021558
3525.000000	1875.000000	-8.848499
3525.000000	1925.000000	-8.691780
3525.000000	1975.000000	-8.654846
3575.000000	-1975.000000	3.226709
3575.000000	-1925.000000	5.000000
3575.000000	-1875.000000	5.000000
3575.000000	-1825.000000	5.515970
3575.000000	-1775.000000	6.888089
3575.000000	-1725.000000	7.774641
3575.000000	-1675.000000	8.538024
3575.000000	-1625.000000	9.159978
3575.000000	-1575.000000	9.591235
3575.000000	-1525.000000	9.842567
3575.000000	-1475.000000	9.929457
3575.000000	-1425.000000	9.964106
3575.000000	-1375.000000	9.853330
3575.000000	-1325.000000	9.594320
3575.000000	-1275.000000	9.044696
3575.000000	-1225.000000	8.143526
3575.000000	-1175.000000	6.377293
3575.000000	-1125.000000	5.000000
3575.000000	-1075.000000	1.890933
3575.000000	-1025.000000	0.724702
3575.000000	-975.000000	-0.014739
3575.000000	-925.000000	-0.759793
3575.000000	-875.000000	-1.574110
3575.000000	-825.000000	-2.784215
3575.000000	-775.000000	-4.136984
3575.000000	-725.000000	-5.000000
3575.000000	-675.000000	-6.712869
3575.000000	-625.000000	-7.303269
3575.000000	-575.000000	-7.550982
3575.000000	-525.000000	-7.594055
3575.000000	-475.000000	-7.439471
3575.000000	-425.000000	-7.150561
3575.000000	-375.000000	-6.702662
3575.000000	-325.000000	-6.098871
3575.000000	-275.000000	-5.000000
3575.000000	-225.000000	-4.351877
3575.000000	-175.000000	-3.533761
3575.000000	-125.000000	-2.810395
3575.000000	-75.000000	-2.230509
3575.000000	-25.000000	-1.760943
3575.000000	25.000000	-1.353248
3575.000000	75.000000	-1.029871
3575.000000	125.000000	-0.752544
3575.000000	175.000000	-0.567518
3575.000000	225.000000	-0.405030
3575.000000	275.000000	-0.318219
3575.000000	325.000000	-0.262892
3575.000000	375.000000	-0.260406
3575.000000	425.000000	-0.311216
3575.000000	475.000000	-0.387789
3575.000000	525.000000	-0.539552
3575.000000	575.000000	-0.735133
3575.000000	625.000000	-1.039593
3575.000000	675.000000	-1.438964
3575.000000	725.000000	-2.011258
3575.000000	775.000000	-2.647611
3575.000000	825.000000	-3.583586
3575.000000	875.000000	-4.724306
3575.000000	925.000000	-6.068207
3575.000000	975.000000	-7.037322
3575.000000	1025.000000	-7.855542
3575.000000	1075.000000	-8.438210
3575.000000	1125.000000	-8.905397
3575.000000	1175.000000	-9.197840
3575.000000	1225.000000	-9.361250
3575.000000	1275.000000	-9.462553
3575.000000	1325.000000	-9.589905
3575.000000	1375.000000	-9.718886
3575.000000	1425.000000	-9.817360
3575.000000	1475.000000	-9.899185
